   2.8887500e+02	   1.5000000e+00	   1.0000000e+00	
   2.9112500e+02	   1.5000000e+00	   1.0000000e+00	
   2.9312500e+02	   1.5000000e+00	   1.0000000e+00	
   2.9662500e+02	   1.5000000e+00	   1.0000000e+00	
   3.0500000e+02	   1.5000000e+00	   1.0000000e+00	
   3.0962500e+02	   1.5000000e+00	   1.0000000e+00	
   3.1450000e+02	   1.5000000e+00	   1.0000000e+00	
   3.1737500e+02	   1.5000000e+00	   1.0000000e+00	
   3.1937500e+02	   1.5000000e+00	   1.0000000e+00	
   3.2175000e+02	   1.5000000e+00	   1.0000000e+00	
   3.2650000e+02	   1.5000000e+00	   1.0000000e+00	
   3.2850000e+02	   1.5000000e+00	   1.0000000e+00	
   3.3437500e+02	   1.5000000e+00	   1.0000000e+00	
   3.3650000e+02	   1.5000000e+00	   1.0000000e+00	
   3.4200000e+02	   1.5000000e+00	   1.0000000e+00	
   3.4437500e+02	   1.5000000e+00	   1.0000000e+00	
   3.4700000e+02	   1.5000000e+00	   1.0000000e+00	
   3.4962500e+02	   1.5000000e+00	   1.0000000e+00	
   3.5887500e+02	   1.5000000e+00	   1.0000000e+00	
